player_name,team,Position,Minutes played,total_actions,successful_actions,goals,assists,shots,shots_on_target,xg,total_passes,total_passes_completed,long_passes,long_passes_completed,crosses,accurate_crosses,dribbles,successful_dribbles,total_duels,total_duels_won,aerial_duels,aerial_duels_won,interceptions,losses,losses_in_own_half,recoveries,recoveries_in_own_half,minute_yellow_card_received,minute_red_card_received,defensive_duels,defensive_duels_won,loose_ball_duels,loose_ball_duels_won,slide_tackles_attempted,slide_tackles_won,clearances,fouls,yellow_cards,red_cards,shot_assists,offensive_duels,offensive_duels.1,touches_inside_box,offsides,progressive_runs_attempted,fouls_drawn,through_passes_attempted,through_passes_completed,xa,second_assists,passes_into_final_third,passes_into_final_third_completed,passes_into_box,passes_into_box_completed,received_passes,forward_passes,forward_passes.1,back_passes,back_passes.1,gk_stat_conceded_goals,gk_stat_xcg,gk_stat_shots_against,gk_stat_saves,gk_stat_reflex_saves,gk_stat_box_exits,gk_stat_passes_to_gk,gk_stat_passes_to_gk_completed,gk_stat_goal_kicks_attempted,gk_stat_short_goal_kicks,gk_stat_long_goal_kicks,ps
C. Thaggard,Northwestern Wildcats,RW,47.297872340425535,29.170212765957448,10.297872340425531,0.0851063829787234,0.0425531914893617,0.7021276595744681,0.23404255319148937,0.07063829787234042,6.595744680851064,4.25531914893617,0.2765957446808511,0.1276595744680851,0.7021276595744681,0.2553191489361702,2.0638297872340425,1.148936170212766,15.638297872340425,5.531914893617022,2.6808510638297873,0.7021276595744681,1.0638297872340425,6.468085106382978,1.6595744680851063,1.574468085106383,1.0638297872340425,0.0,0.0,2.7872340425531914,1.574468085106383,1.9574468085106382,0.6170212765957447,0.0,0.0,0.14893617021276595,0.8723404255319149,0.0,0.0,0.23404255319148937,8.212765957446809,2.6382978723404253,1.1702127659574468,0.3404255319148936,0.7021276595744681,0.8936170212765957,0.10638297872340426,0.0425531914893617,0.04404255319148936,0.0,0.7021276595744681,0.5319148936170213,0.6170212765957447,0.3191489361702128,4.212765957446808,2.1914893617021276,1.2553191489361701,1.1914893617021276,0.9361702127659575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
C. Wilkerson,UCLA Bruins,"DMF, LCMF3",35.52272727272727,26.34090909090909,15.340909090909092,0.06818181818181818,0.045454545454545456,0.6136363636363636,0.11363636363636363,0.06272727272727273,14.022727272727273,11.613636363636363,0.5681818181818182,0.3181818181818182,0.38636363636363635,0.045454545454545456,1.2272727272727273,0.5909090909090909,8.613636363636363,3.3863636363636362,1.4318181818181819,0.6136363636363636,1.25,4.113636363636363,1.3863636363636365,2.590909090909091,1.1363636363636365,3.5454545454545454,1.9545454545454546,2.522727272727273,1.2727272727272727,1.4090909090909092,0.45454545454545453,0.0,0.0,0.2727272727272727,0.9318181818181818,0.06818181818181818,0.022727272727272728,0.20454545454545456,3.25,1.0454545454545454,0.45454545454545453,0.0,0.5909090909090909,0.3181818181818182,0.2727272727272727,0.09090909090909091,0.02159090909090909,0.022727272727272728,1.7954545454545454,1.2727272727272727,0.9545454545454546,0.3409090909090909,10.863636363636363,3.4318181818181817,2.159090909090909,2.8863636363636362,2.772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,0.0,1
D. Ajagbe,Ohio State Buckeyes,CF,54.3125,36.5625,17.375,0.375,0.125,2.0625,0.9375,0.37125,12.1875,9.0625,0.25,0.125,1.125,0.125,2.1875,1.25,16.75,7.0625,3.75,1.1875,0.5625,7.75,1.375,1.6875,1.375,11.0,0.0,3.625,2.0625,1.125,0.375,0.0,0.0,0.1875,1.6875,0.25,0.0,0.6875,8.25,3.4375,3.75,0.3125,1.4375,0.75,0.0,0.0,0.06125,0.0,1.0625,0.625,0.875,0.125,8.25,2.4375,1.3125,4.125,3.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
D. Boltz,Wisconsin Badgers,LW,87.07692307692308,52.30769230769231,20.46153846153846,0.6923076923076923,0.15384615384615385,3.230769230769231,1.6923076923076923,0.5215384615384615,15.692307692307692,9.846153846153847,0.9230769230769231,0.6153846153846154,1.3076923076923077,0.15384615384615385,4.3076923076923075,1.8461538461538463,25.0,8.76923076923077,7.461538461538462,1.9230769230769231,1.6153846153846154,14.461538461538462,2.1538461538461537,2.6923076923076925,1.9230769230769231,14.0,0.0,4.0,2.3076923076923075,3.5384615384615383,1.1538461538461537,0.6153846153846154,0.15384615384615385,0.46153846153846156,1.5384615384615385,0.23076923076923078,0.0,0.5384615384615384,10.0,3.3846153846153846,4.0,0.3076923076923077,1.6153846153846154,1.3846153846153846,0.07692307692307693,0.07692307692307693,0.07076923076923076,0.0,1.6153846153846154,1.0769230769230769,1.1538461538461537,0.46153846153846156,11.538461538461538,2.923076923076923,1.8461538461538463,3.1538461538461537,2.3076923076923075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
D. Brown,Wisconsin Badgers,LCB,89.5952380952381,60.42857142857143,43.166666666666664,0.023809523809523808,0.0,0.14285714285714285,0.023809523809523808,0.020476190476190478,40.61904761904762,33.92857142857143,6.119047619047619,3.3095238095238093,0.5,0.11904761904761904,0.9523809523809523,0.5476190476190477,13.380952380952381,7.642857142857143,3.9523809523809526,1.8571428571428572,4.0,7.904761904761905,3.7857142857142856,10.785714285714286,1.0952380952380953,10.214285714285714,0.0,5.571428571428571,3.8095238095238093,1.9761904761904763,0.9761904761904762,0.047619047619047616,0.023809523809523808,2.1904761904761907,0.7619047619047619,0.21428571428571427,0.0,0.16666666666666666,1.880952380952381,1.0,0.5476190476190477,0.023809523809523808,1.5476190476190477,0.40476190476190477,0.2619047619047619,0.047619047619047616,0.025714285714285717,0.0,6.595238095238095,4.476190476190476,0.6904761904761905,0.14285714285714285,25.166666666666668,19.357142857142858,14.5,3.3095238095238093,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,1.880952380952381,1.880952380952381,0.0,0.0,0.0,1
D. Carlson,Rutgers Scarlet Knights,RDMF,38.23076923076923,21.53846153846154,14.0,0.0,0.0,0.38461538461538464,0.07692307692307693,0.018461538461538463,12.538461538461538,10.384615384615385,0.9230769230769231,0.38461538461538464,0.07692307692307693,0.0,0.3076923076923077,0.15384615384615385,5.6923076923076925,3.3846153846153846,1.2307692307692308,0.8461538461538461,2.3076923076923075,3.076923076923077,1.4615384615384615,3.6923076923076925,1.6153846153846154,0.0,0.0,2.5384615384615383,1.5384615384615385,0.46153846153846156,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.6923076923076923,0.6923076923076923,0.0,0.0,0.0,1.4615384615384615,0.6153846153846154,0.15384615384615385,0.0,0.15384615384615385,0.5384615384615384,0.07692307692307693,0.07692307692307693,0.0,0.0,1.6153846153846154,0.9230769230769231,0.23076923076923078,0.15384615384615385,7.615384615384615,4.076923076923077,2.6923076923076925,2.6153846153846154,2.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,1
D. Davis,Michigan Wolverines,RW,44.142857142857146,25.5,14.071428571428571,0.0,0.0,0.21428571428571427,0.07142857142857142,0.03571428571428571,9.285714285714286,7.142857142857143,0.2857142857142857,0.14285714285714285,0.8571428571428571,0.2857142857142857,0.8571428571428571,0.35714285714285715,11.857142857142858,6.5,2.4285714285714284,1.0714285714285714,1.8571428571428572,4.5,1.4285714285714286,3.4285714285714284,1.4285714285714286,11.714285714285714,0.0,4.5,3.4285714285714284,1.4285714285714286,0.7142857142857143,0.07142857142857142,0.0,0.9285714285714286,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,3.5,1.2857142857142858,0.8571428571428571,0.14285714285714285,0.7857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.002857142857142857,0.0,0.5714285714285714,0.35714285714285715,0.5,0.21428571428571427,5.571428571428571,2.9285714285714284,1.9285714285714286,2.7857142857142856,2.642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,1
D. Hass,Detroit Mercy Titans,0,19.2,16.4,9.0,0.0,0.0,0.2,0.0,0.002,8.0,6.0,0.8,0.2,0.6,0.0,0.6,0.2,5.2,2.2,0.4,0.0,1.6,3.6,2.0,2.6,0.4,0.0,0.0,2.4,1.6,0.4,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.4,2.0,0.6,0.4,0.0,0.4,0.2,0.0,0.0,0.006,0.0,1.0,0.6,0.2,0.0,5.4,2.8,1.8,1.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
D. Herrera,Michigan Wolverines,"RAMF, RW",64.53846153846153,39.46153846153846,20.23076923076923,0.0,0.038461538461538464,0.8846153846153846,0.19230769230769232,0.10038461538461538,14.961538461538462,11.384615384615385,1.1923076923076923,0.7307692307692307,1.0,0.34615384615384615,2.5384615384615383,1.5384615384615385,18.076923076923077,8.192307692307692,2.4615384615384617,0.8461538461538461,1.4230769230769231,8.307692307692308,2.3846153846153846,3.269230769230769,1.3846153846153846,12.076923076923077,0.0,5.346153846153846,3.0384615384615383,2.423076923076923,0.6538461538461539,0.38461538461538464,0.23076923076923078,0.3076923076923077,1.1923076923076923,0.15384615384615385,0.0,0.6153846153846154,7.846153846153846,3.6538461538461537,1.6923076923076923,0.038461538461538464,1.2692307692307692,2.1923076923076925,0.19230769230769232,0.038461538461538464,0.08076923076923076,0.038461538461538464,1.8846153846153846,1.1923076923076923,1.1538461538461537,0.5384615384615384,10.23076923076923,4.115384615384615,2.5,3.769230769230769,3.3461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,1
D. Obilo,Michigan Wolverines,CF,48.0,33.35294117647059,23.705882352941178,0.0,0.0,0.058823529411764705,0.0,0.014117647058823528,22.58823529411765,18.823529411764707,3.823529411764706,2.0588235294117645,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941,7.294117647058823,4.117647058823529,2.3529411764705883,1.4705882352941178,2.411764705882353,4.294117647058823,2.2941176470588234,6.235294117647059,1.1176470588235294,5.882352941176471,0.0,2.588235294117647,1.411764705882353,1.1176470588235294,0.7647058823529411,0.058823529411764705,0.0,1.5294117647058822,0.47058823529411764,0.058823529411764705,0.0,0.0,1.2352941176470589,0.47058823529411764,0.11764705882352941,0.0,0.47058823529411764,0.47058823529411764,0.11764705882352941,0.0,0.0,0.058823529411764705,3.0588235294117645,2.0588235294117645,0.29411764705882354,0.058823529411764705,15.352941176470589,10.764705882352942,7.764705882352941,1.5294117647058822,1.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.058823529411764705,0.0,1
D. Onwona-Agyeman,Ohio State Buckeyes,RB,15.833333333333334,14.0,8.333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,7.5,5.5,0.8333333333333334,0.5,0.5,0.0,0.8333333333333334,0.5,5.333333333333333,2.8333333333333335,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.8333333333333333,0.3333333333333333,1.5,0.3333333333333333,0.0,0.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,1.5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,5.5,2.8333333333333335,2.1666666666666665,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
D. Stopek,Rutgers Scarlet Knights,"RB, RB5",77.25,57.285714285714285,36.25,0.0,0.0,0.07142857142857142,0.0,0.004642857142857143,38.285714285714285,28.392857142857142,8.142857142857142,3.857142857142857,1.9642857142857142,0.8214285714285714,0.8571428571428571,0.39285714285714285,12.678571428571429,6.285714285714286,2.6785714285714284,1.5,4.428571428571429,12.964285714285714,4.642857142857143,7.607142857142857,1.8214285714285714,12.142857142857142,0.0,5.642857142857143,3.0,1.6428571428571428,0.75,0.14285714285714285,0.03571428571428571,1.9642857142857142,1.0,0.25,0.0,0.5714285714285714,2.7142857142857144,1.0357142857142858,0.25,0.03571428571428571,1.0357142857142858,0.9285714285714286,0.5357142857142857,0.07142857142857142,0.051785714285714275,0.0,8.0,4.857142857142857,1.9642857142857142,0.75,26.857142857142858,19.892857142857142,12.964285714285714,3.0,2.8214285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.9285714285714286,0.0,0.0,0.0,1
D. Tran,Northwestern Wildcats,LCMF,35.088235294117645,18.5,10.058823529411764,0.029411764705882353,0.029411764705882353,0.08823529411764706,0.058823529411764705,0.015588235294117648,8.352941176470589,6.176470588235294,1.1764705882352942,0.47058823529411764,0.08823529411764706,0.029411764705882353,0.5294117647058824,0.2647058823529412,7.382352941176471,3.5294117647058822,1.2058823529411764,0.38235294117647056,1.1764705882352942,3.1176470588235294,1.1176470588235294,3.264705882352941,1.3823529411764706,1.8823529411764706,0.0,3.0294117647058822,1.8823529411764706,1.1176470588235294,0.47058823529411764,0.2647058823529412,0.08823529411764706,0.29411764705882354,0.3235294117647059,0.029411764705882353,0.0,0.17647058823529413,2.0294117647058822,0.7941176470588235,0.2647058823529412,0.0,0.029411764705882353,0.4117647058823529,0.20588235294117646,0.029411764705882353,0.019705882352941177,0.0,1.7352941176470589,1.088235294117647,0.35294117647058826,0.20588235294117646,4.323529411764706,3.3529411764705883,2.0294117647058822,0.9117647058823529,0.8529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.08823529411764706,0.0,0.0,0.0,1
D. Vellios,Ohio State Buckeyes,LB,94.04109589041096,72.45205479452055,48.986301369863014,0.0273972602739726,0.0958904109589041,0.3424657534246575,0.0821917808219178,0.021095890410958905,43.10958904109589,36.534246575342465,3.3424657534246576,1.7808219178082192,2.1095890410958904,0.726027397260274,2.0273972602739727,1.178082191780822,20.52054794520548,10.767123287671232,1.8630136986301369,0.7123287671232876,5.506849315068493,8.986301369863014,3.5205479452054793,11.767123287671232,3.6164383561643834,14.356164383561644,0.0,9.73972602739726,5.945205479452055,3.3013698630136985,1.4794520547945205,0.3561643835616438,0.1780821917808219,1.6164383561643836,1.4931506849315068,0.2328767123287671,0.0,0.8904109589041096,5.616438356164384,2.6301369863013697,0.9863013698630136,0.0410958904109589,2.0273972602739727,1.4383561643835616,0.1232876712328767,0.0684931506849315,0.08547945205479453,0.0410958904109589,5.109589041095891,3.9178082191780823,1.9863013698630136,1.1369863013698631,28.054794520547944,14.821917808219178,11.63013698630137,8.054794520547945,7.493150684931507,0.0,0.0,0.0,0.0,0.0,0.0,0.9452054794520548,0.9452054794520548,0.0,0.0136986301369863,0.0,1
D. Williams,Ohio State Buckeyes,LCB,38.63636363636363,32.36363636363637,24.90909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,23.454545454545453,19.90909090909091,3.4545454545454546,2.090909090909091,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.09090909090909091,6.7272727272727275,4.363636363636363,2.0,0.8181818181818182,2.3636363636363638,4.181818181818182,2.5454545454545454,4.909090909090909,0.9090909090909091,2.5454545454545454,0.0,3.1818181818181817,2.8181818181818183,0.7272727272727273,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.8181818181818182,0.45454545454545453,0.09090909090909091,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.01909090909090909,0.0,2.909090909090909,2.4545454545454546,0.45454545454545453,0.09090909090909091,16.181818181818183,9.545454545454545,7.545454545454546,1.8181818181818181,1.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.7272727272727273,0.0,0.0,0.0,1
